dataset	package	graph_path	method	method_label	rank	score	etype	src	dst	suggested_level	suggested_rationale	evidence_level	annotator_note
osp	npm::dv360_spend_monitoring_tool@0.0.1-security	artifacts/osp_all/npm::dv360_spend_monitoring_tool@0.0.1-security.graph.pt	filtering_rarity	Filtering + rarity	5	-2.7183153e-06	PROC|READ|FILE	PROC:npm::dv360_spend_monitoring_tool@0.0.1-security::proc::install	FILE:npm::dv360_spend_monitoring_tool@0.0.1-security::file::tuf/package.json	contextual	File artifact is supporting context.		
osp	npm::eslint-plugin-internal@0.0.1-security	artifacts/osp_all/npm::eslint-plugin-internal@0.0.1-security.graph.pt	raw_explainer	Raw explainer	1	-2.7183153e-06	PROC|READ|FILE	PROC:npm::eslint-plugin-internal@0.0.1-security::proc::install	FILE:npm::eslint-plugin-internal@0.0.1-security::file::dist/timestamp.js	contextual	File artifact is supporting context.		
osp	npm::eslint-plugin-internal@0.0.1-security	artifacts/osp_all/npm::eslint-plugin-internal@0.0.1-security.graph.pt	raw_explainer	Raw explainer	2	-2.7183153e-06	PROC|READ|FILE	PROC:npm::eslint-plugin-internal@0.0.1-security::proc::install	FILE:npm::eslint-plugin-internal@0.0.1-security::file::dist/index.js	contextual	File artifact is supporting context.		
osp	npm::eslint-plugin-internal@0.0.1-security	artifacts/osp_all/npm::eslint-plugin-internal@0.0.1-security.graph.pt	raw_explainer	Raw explainer	3	-2.7183153e-06	PROC|READ|FILE	PROC:npm::eslint-plugin-internal@0.0.1-security::proc::install	FILE:npm::eslint-plugin-internal@0.0.1-security::file::dist/key.js	contextual	File path offers investigation context.		
osp	npm::eslint-plugin-internal@0.0.1-security	artifacts/osp_all/npm::eslint-plugin-internal@0.0.1-security.graph.pt	raw_explainer	Raw explainer	4	-2.7183153e-06	PROC|READ|FILE	PROC:npm::eslint-plugin-internal@0.0.1-security::proc::install	FILE:npm::eslint-plugin-internal@0.0.1-security::file::dist/metadata.js	contextual	File artifact is supporting context.		
osp	npm::eslint-plugin-internal@0.0.1-security	artifacts/osp_all/npm::eslint-plugin-internal@0.0.1-security.graph.pt	raw_explainer	Raw explainer	5	-2.7183153e-06	PROC|READ|FILE	PROC:npm::eslint-plugin-internal@0.0.1-security::proc::install	FILE:npm::eslint-plugin-internal@0.0.1-security::file::lib/type-description.js	contextual	File artifact is supporting context.		
osp	npm::eslint-plugin-internal@0.0.1-security	artifacts/osp_all/npm::eslint-plugin-internal@0.0.1-security.graph.pt	filtering	Filtering	1	-2.7183153e-06	PROC|READ|FILE	PROC:npm::eslint-plugin-internal@0.0.1-security::proc::install	FILE:npm::eslint-plugin-internal@0.0.1-security::file::dist/timestamp.js	contextual	File artifact is supporting context.		
osp	npm::eslint-plugin-internal@0.0.1-security	artifacts/osp_all/npm::eslint-plugin-internal@0.0.1-security.graph.pt	filtering	Filtering	2	-2.7183153e-06	PROC|READ|FILE	PROC:npm::eslint-plugin-internal@0.0.1-security::proc::install	FILE:npm::eslint-plugin-internal@0.0.1-security::file::dist/index.js	contextual	File artifact is supporting context.		
osp	npm::eslint-plugin-internal@0.0.1-security	artifacts/osp_all/npm::eslint-plugin-internal@0.0.1-security.graph.pt	filtering	Filtering	3	-2.7183153e-06	PROC|READ|FILE	PROC:npm::eslint-plugin-internal@0.0.1-security::proc::install	FILE:npm::eslint-plugin-internal@0.0.1-security::file::dist/key.js	contextual	File path offers investigation context.		
osp	npm::eslint-plugin-internal@0.0.1-security	artifacts/osp_all/npm::eslint-plugin-internal@0.0.1-security.graph.pt	filtering	Filtering	4	-2.7183153e-06	PROC|READ|FILE	PROC:npm::eslint-plugin-internal@0.0.1-security::proc::install	FILE:npm::eslint-plugin-internal@0.0.1-security::file::dist/metadata.js	contextual	File artifact is supporting context.		
osp	npm::eslint-plugin-internal@0.0.1-security	artifacts/osp_all/npm::eslint-plugin-internal@0.0.1-security.graph.pt	filtering	Filtering	5	-2.7183153e-06	PROC|READ|FILE	PROC:npm::eslint-plugin-internal@0.0.1-security::proc::install	FILE:npm::eslint-plugin-internal@0.0.1-security::file::lib/type-description.js	contextual	File artifact is supporting context.		
osp	npm::eslint-plugin-internal@0.0.1-security	artifacts/osp_all/npm::eslint-plugin-internal@0.0.1-security.graph.pt	filtering_rarity	Filtering + rarity	1	-2.7183153e-06	PROC|READ|FILE	PROC:npm::eslint-plugin-internal@0.0.1-security::proc::install	FILE:npm::eslint-plugin-internal@0.0.1-security::file::dist/timestamp.js	contextual	File artifact is supporting context.		
osp	npm::eslint-plugin-internal@0.0.1-security	artifacts/osp_all/npm::eslint-plugin-internal@0.0.1-security.graph.pt	filtering_rarity	Filtering + rarity	2	-2.7183153e-06	PROC|READ|FILE	PROC:npm::eslint-plugin-internal@0.0.1-security::proc::install	FILE:npm::eslint-plugin-internal@0.0.1-security::file::dist/index.js	contextual	File artifact is supporting context.		
osp	npm::eslint-plugin-internal@0.0.1-security	artifacts/osp_all/npm::eslint-plugin-internal@0.0.1-security.graph.pt	filtering_rarity	Filtering + rarity	3	-2.7183153e-06	PROC|READ|FILE	PROC:npm::eslint-plugin-internal@0.0.1-security::proc::install	FILE:npm::eslint-plugin-internal@0.0.1-security::file::dist/key.js	contextual	File path offers investigation context.		
osp	npm::eslint-plugin-internal@0.0.1-security	artifacts/osp_all/npm::eslint-plugin-internal@0.0.1-security.graph.pt	filtering_rarity	Filtering + rarity	4	-2.7183153e-06	PROC|READ|FILE	PROC:npm::eslint-plugin-internal@0.0.1-security::proc::install	FILE:npm::eslint-plugin-internal@0.0.1-security::file::dist/metadata.js	contextual	File artifact is supporting context.		
osp	npm::eslint-plugin-internal@0.0.1-security	artifacts/osp_all/npm::eslint-plugin-internal@0.0.1-security.graph.pt	filtering_rarity	Filtering + rarity	5	-2.7183153e-06	PROC|READ|FILE	PROC:npm::eslint-plugin-internal@0.0.1-security::proc::install	FILE:npm::eslint-plugin-internal@0.0.1-security::file::lib/type-description.js	contextual	File artifact is supporting context.		
osp	npm::fake-package-apache-with-copyleft-dep@4.0.0	artifacts/osp_all/npm::fake-package-apache-with-copyleft-dep@4.0.0.graph.pt	raw_explainer	Raw explainer	1	-2.7183153e-06	PROC|READ|FILE	PROC:npm::fake-package-apache-with-copyleft-dep@4.0.0::proc::install	FILE:npm::fake-package-apache-with-copyleft-dep@4.0.0::file::dist/index.js	contextual	File artifact is supporting context.		
osp	npm::fake-package-apache-with-copyleft-dep@4.0.0	artifacts/osp_all/npm::fake-package-apache-with-copyleft-dep@4.0.0.graph.pt	raw_explainer	Raw explainer	2	-2.7183153e-06	PROC|READ|FILE	PROC:npm::fake-package-apache-with-copyleft-dep@4.0.0::proc::install	FILE:npm::fake-package-apache-with-copyleft-dep@4.0.0::file::signer/index.js	contextual	File artifact is supporting context.		
osp	npm::fake-package-apache-with-copyleft-dep@4.0.0	artifacts/osp_all/npm::fake-package-apache-with-copyleft-dep@4.0.0.graph.pt	raw_explainer	Raw explainer	3	-2.7183153e-06	PROC|READ|FILE	PROC:npm::fake-package-apache-with-copyleft-dep@4.0.0::proc::install	FILE:npm::fake-package-apache-with-copyleft-dep@4.0.0::file::fulcio/package.json	contextual	File artifact is supporting context.		
osp	npm::fake-package-apache-with-copyleft-dep@4.0.0	artifacts/osp_all/npm::fake-package-apache-with-copyleft-dep@4.0.0.graph.pt	raw_explainer	Raw explainer	4	-2.7183153e-06	PROC|READ|FILE	PROC:npm::fake-package-apache-with-copyleft-dep@4.0.0::proc::install	FILE:npm::fake-package-apache-with-copyleft-dep@4.0.0::file::strip-ansi/index.js	contextual	File artifact is supporting context.		
osp	npm::fake-package-apache-with-copyleft-dep@4.0.0	artifacts/osp_all/npm::fake-package-apache-with-copyleft-dep@4.0.0.graph.pt	raw_explainer	Raw explainer	5	-2.7183153e-06	PROC|READ|FILE	PROC:npm::fake-package-apache-with-copyleft-dep@4.0.0::proc::install	FILE:npm::fake-package-apache-with-copyleft-dep@4.0.0::file::fulcio/ephemeral.js	contextual	File artifact is supporting context.		
osp	npm::fake-package-apache-with-copyleft-dep@4.0.0	artifacts/osp_all/npm::fake-package-apache-with-copyleft-dep@4.0.0.graph.pt	filtering	Filtering	1	-2.7183153e-06	PROC|READ|FILE	PROC:npm::fake-package-apache-with-copyleft-dep@4.0.0::proc::install	FILE:npm::fake-package-apache-with-copyleft-dep@4.0.0::file::dist/index.js	contextual	File artifact is supporting context.		
osp	npm::fake-package-apache-with-copyleft-dep@4.0.0	artifacts/osp_all/npm::fake-package-apache-with-copyleft-dep@4.0.0.graph.pt	filtering	Filtering	2	-2.7183153e-06	PROC|READ|FILE	PROC:npm::fake-package-apache-with-copyleft-dep@4.0.0::proc::install	FILE:npm::fake-package-apache-with-copyleft-dep@4.0.0::file::signer/index.js	contextual	File artifact is supporting context.		
osp	npm::fake-package-apache-with-copyleft-dep@4.0.0	artifacts/osp_all/npm::fake-package-apache-with-copyleft-dep@4.0.0.graph.pt	filtering	Filtering	3	-2.7183153e-06	PROC|READ|FILE	PROC:npm::fake-package-apache-with-copyleft-dep@4.0.0::proc::install	FILE:npm::fake-package-apache-with-copyleft-dep@4.0.0::file::fulcio/package.json	contextual	File artifact is supporting context.		
osp	npm::fake-package-apache-with-copyleft-dep@4.0.0	artifacts/osp_all/npm::fake-package-apache-with-copyleft-dep@4.0.0.graph.pt	filtering	Filtering	4	-2.7183153e-06	PROC|READ|FILE	PROC:npm::fake-package-apache-with-copyleft-dep@4.0.0::proc::install	FILE:npm::fake-package-apache-with-copyleft-dep@4.0.0::file::strip-ansi/index.js	contextual	File artifact is supporting context.		
osp	npm::fake-package-apache-with-copyleft-dep@4.0.0	artifacts/osp_all/npm::fake-package-apache-with-copyleft-dep@4.0.0.graph.pt	filtering	Filtering	5	-2.7183153e-06	PROC|READ|FILE	PROC:npm::fake-package-apache-with-copyleft-dep@4.0.0::proc::install	FILE:npm::fake-package-apache-with-copyleft-dep@4.0.0::file::fulcio/ephemeral.js	contextual	File artifact is supporting context.		
osp	npm::fake-package-apache-with-copyleft-dep@4.0.0	artifacts/osp_all/npm::fake-package-apache-with-copyleft-dep@4.0.0.graph.pt	filtering_rarity	Filtering + rarity	1	-2.7183153e-06	PROC|READ|FILE	PROC:npm::fake-package-apache-with-copyleft-dep@4.0.0::proc::install	FILE:npm::fake-package-apache-with-copyleft-dep@4.0.0::file::dist/index.js	contextual	File artifact is supporting context.		
osp	npm::fake-package-apache-with-copyleft-dep@4.0.0	artifacts/osp_all/npm::fake-package-apache-with-copyleft-dep@4.0.0.graph.pt	filtering_rarity	Filtering + rarity	2	-2.7183153e-06	PROC|READ|FILE	PROC:npm::fake-package-apache-with-copyleft-dep@4.0.0::proc::install	FILE:npm::fake-package-apache-with-copyleft-dep@4.0.0::file::signer/index.js	contextual	File artifact is supporting context.		
osp	npm::fake-package-apache-with-copyleft-dep@4.0.0	artifacts/osp_all/npm::fake-package-apache-with-copyleft-dep@4.0.0.graph.pt	filtering_rarity	Filtering + rarity	3	-2.7183153e-06	PROC|READ|FILE	PROC:npm::fake-package-apache-with-copyleft-dep@4.0.0::proc::install	FILE:npm::fake-package-apache-with-copyleft-dep@4.0.0::file::fulcio/package.json	contextual	File artifact is supporting context.		
osp	npm::fake-package-apache-with-copyleft-dep@4.0.0	artifacts/osp_all/npm::fake-package-apache-with-copyleft-dep@4.0.0.graph.pt	filtering_rarity	Filtering + rarity	4	-2.7183153e-06	PROC|READ|FILE	PROC:npm::fake-package-apache-with-copyleft-dep@4.0.0::proc::install	FILE:npm::fake-package-apache-with-copyleft-dep@4.0.0::file::strip-ansi/index.js	contextual	File artifact is supporting context.		
osp	npm::fake-package-apache-with-copyleft-dep@4.0.0	artifacts/osp_all/npm::fake-package-apache-with-copyleft-dep@4.0.0.graph.pt	filtering_rarity	Filtering + rarity	5	-2.7183153e-06	PROC|READ|FILE	PROC:npm::fake-package-apache-with-copyleft-dep@4.0.0::proc::install	FILE:npm::fake-package-apache-with-copyleft-dep@4.0.0::file::fulcio/ephemeral.js	contextual	File artifact is supporting context.		
osp	npm::financialforce@3.0.0	artifacts/osp_all/npm::financialforce@3.0.0.graph.pt	raw_explainer	Raw explainer	1	-2.7183153e-06	PROC|READ|FILE	PROC:npm::financialforce@3.0.0::proc::install	FILE:npm::financialforce@3.0.0::file::dist/index.js	contextual	File artifact is supporting context.		
osp	npm::financialforce@3.0.0	artifacts/osp_all/npm::financialforce@3.0.0.graph.pt	raw_explainer	Raw explainer	2	-2.7183153e-06	PROC|READ|FILE	PROC:npm::financialforce@3.0.0::proc::install	FILE:npm::financialforce@3.0.0::file::signer/index.js	contextual	File artifact is supporting context.		
osp	npm::financialforce@3.0.0	artifacts/osp_all/npm::financialforce@3.0.0.graph.pt	raw_explainer	Raw explainer	3	-2.7183153e-06	PROC|READ|FILE	PROC:npm::financialforce@3.0.0::proc::install	FILE:npm::financialforce@3.0.0::file::fulcio/package.json	contextual	File artifact is supporting context.		
osp	npm::financialforce@3.0.0	artifacts/osp_all/npm::financialforce@3.0.0.graph.pt	raw_explainer	Raw explainer	4	-2.7183153e-06	PROC|READ|FILE	PROC:npm::financialforce@3.0.0::proc::install	FILE:npm::financialforce@3.0.0::file::strip-ansi/index.js	contextual	File artifact is supporting context.		
osp	npm::financialforce@3.0.0	artifacts/osp_all/npm::financialforce@3.0.0.graph.pt	raw_explainer	Raw explainer	5	-2.7183153e-06	PROC|READ|FILE	PROC:npm::financialforce@3.0.0::proc::install	FILE:npm::financialforce@3.0.0::file::fulcio/ephemeral.js	contextual	File artifact is supporting context.		
osp	npm::financialforce@3.0.0	artifacts/osp_all/npm::financialforce@3.0.0.graph.pt	filtering	Filtering	1	-2.7183153e-06	PROC|READ|FILE	PROC:npm::financialforce@3.0.0::proc::install	FILE:npm::financialforce@3.0.0::file::dist/index.js	contextual	File artifact is supporting context.		
osp	npm::financialforce@3.0.0	artifacts/osp_all/npm::financialforce@3.0.0.graph.pt	filtering	Filtering	2	-2.7183153e-06	PROC|READ|FILE	PROC:npm::financialforce@3.0.0::proc::install	FILE:npm::financialforce@3.0.0::file::signer/index.js	contextual	File artifact is supporting context.		
osp	npm::financialforce@3.0.0	artifacts/osp_all/npm::financialforce@3.0.0.graph.pt	filtering	Filtering	3	-2.7183153e-06	PROC|READ|FILE	PROC:npm::financialforce@3.0.0::proc::install	FILE:npm::financialforce@3.0.0::file::fulcio/package.json	contextual	File artifact is supporting context.		
osp	npm::financialforce@3.0.0	artifacts/osp_all/npm::financialforce@3.0.0.graph.pt	filtering	Filtering	4	-2.7183153e-06	PROC|READ|FILE	PROC:npm::financialforce@3.0.0::proc::install	FILE:npm::financialforce@3.0.0::file::strip-ansi/index.js	contextual	File artifact is supporting context.		
osp	npm::financialforce@3.0.0	artifacts/osp_all/npm::financialforce@3.0.0.graph.pt	filtering	Filtering	5	-2.7183153e-06	PROC|READ|FILE	PROC:npm::financialforce@3.0.0::proc::install	FILE:npm::financialforce@3.0.0::file::fulcio/ephemeral.js	contextual	File artifact is supporting context.		
osp	npm::financialforce@3.0.0	artifacts/osp_all/npm::financialforce@3.0.0.graph.pt	filtering_rarity	Filtering + rarity	1	-2.7183153e-06	PROC|READ|FILE	PROC:npm::financialforce@3.0.0::proc::install	FILE:npm::financialforce@3.0.0::file::dist/index.js	contextual	File artifact is supporting context.		
osp	npm::financialforce@3.0.0	artifacts/osp_all/npm::financialforce@3.0.0.graph.pt	filtering_rarity	Filtering + rarity	2	-2.7183153e-06	PROC|READ|FILE	PROC:npm::financialforce@3.0.0::proc::install	FILE:npm::financialforce@3.0.0::file::signer/index.js	contextual	File artifact is supporting context.		
osp	npm::financialforce@3.0.0	artifacts/osp_all/npm::financialforce@3.0.0.graph.pt	filtering_rarity	Filtering + rarity	3	-2.7183153e-06	PROC|READ|FILE	PROC:npm::financialforce@3.0.0::proc::install	FILE:npm::financialforce@3.0.0::file::fulcio/package.json	contextual	File artifact is supporting context.		
osp	npm::financialforce@3.0.0	artifacts/osp_all/npm::financialforce@3.0.0.graph.pt	filtering_rarity	Filtering + rarity	4	-2.7183153e-06	PROC|READ|FILE	PROC:npm::financialforce@3.0.0::proc::install	FILE:npm::financialforce@3.0.0::file::strip-ansi/index.js	contextual	File artifact is supporting context.		
osp	npm::financialforce@3.0.0	artifacts/osp_all/npm::financialforce@3.0.0.graph.pt	filtering_rarity	Filtering + rarity	5	-2.7183153e-06	PROC|READ|FILE	PROC:npm::financialforce@3.0.0::proc::install	FILE:npm::financialforce@3.0.0::file::fulcio/ephemeral.js	contextual	File artifact is supporting context.		
osp	npm::ing-orange-corporatekey-password-authentication@0.0.1-security	artifacts/osp_all/npm::ing-orange-corporatekey-password-authentication@0.0.1-security.graph.pt	raw_explainer	Raw explainer	1	-2.7183153e-06	PROC|READ|FILE	PROC:npm::ing-orange-corporatekey-password-authentication@0.0.1-security::proc::install	FILE:npm::ing-orange-corporatekey-password-authentication@0.0.1-security::file::dist/target.js	contextual	File path offers investigation context.		
osp	npm::ing-orange-corporatekey-password-authentication@0.0.1-security	artifacts/osp_all/npm::ing-orange-corporatekey-password-authentication@0.0.1-security.graph.pt	raw_explainer	Raw explainer	2	-2.7183153e-06	PROC|READ|FILE	PROC:npm::ing-orange-corporatekey-password-authentication@0.0.1-security::proc::install	FILE:npm::ing-orange-corporatekey-password-authentication@0.0.1-security::file::lib/optional-set.js	contextual	File path offers investigation context.		
osp	npm::ing-orange-corporatekey-password-authentication@0.0.1-security	artifacts/osp_all/npm::ing-orange-corporatekey-password-authentication@0.0.1-security.graph.pt	raw_explainer	Raw explainer	3	-2.7183153e-06	PROC|READ|FILE	PROC:npm::ing-orange-corporatekey-password-authentication@0.0.1-security::proc::install	FILE:npm::ing-orange-corporatekey-password-authentication@0.0.1-security::file::witness/package.json	contextual	File path offers investigation context.		
